Date,hsi_Open_RDP1,hsi_High_RDP1,hsi_Low_RDP1,hsi_Close_RDP1,hsi_Adj Close_RDP1,hsi_Volume_RDP1,hsi_Open_RDP7,hsi_High_RDP7,hsi_Low_RDP7,hsi_Close_RDP7,hsi_Adj Close_RDP7,hsi_Volume_RDP7,hsi_Open_RDP30,hsi_High_RDP30,hsi_Low_RDP30,hsi_Close_RDP30,hsi_Adj Close_RDP30,hsi_Volume_RDP30
1/11/2018,0.0018372172158181827,-0.004298083243040625,0.0006948340319670785,1.0,0.001501909940253792,-0.30846784680602635,0.034564802474297024,0.02024784047298509,0.03069709526767157,0.01982873741391445,0.01982873741391445,-0.2651376343622865,0.0404774164816657,0.04266940094513949,0.045223435089236444,0.04831206721278941,0.04831206721278941,0.20841758792085296
1/10/2018,0.002448169010341139,0.006789874497165066,0.0024682137116962513,1.0,0.0020092778650991397,0.2944850042455119,0.03661120515086583,0.042323188984057854,0.03615726829576643,0.038589675674276486,0.038589675674276486,0.900293812109616,0.040991445355417835,0.04507684079526098,0.041485916283241595,0.04042682116402972,0.04042682116402972,0.6915759074547052
1/9/2018,0.0012435610383065216,0.004123903450035884,0.0039010974578419493,1.0,0.0036207949614301977,0.00038834176370429045,0.0420660125789015,0.039620917328705596,0.04016610053412264,0.03843123255197185,0.03843123255197185,0.49669873006028625,0.02997784747712817,0.029390430134057063,0.04253056705405855,0.04387617364690709,0.04387617364690709,-0.04497354736782889
1/8/2018,3.9828626940400696e-05,0.0005868659786586553,0.0030683509341946275,1.0,0.0027548161609047663,-0.11474188182753522,0.042591718284930344,0.04160226158518152,0.041198275117065176,0.0439855425382381,0.0439855425382381,0.16127322937574456,0.02685197270893627,0.024154584145897474,0.027463702952995397,0.029864494534841288,0.029864494534841288,-0.19021401263858684
1/5/2018,0.006586418085169301,0.003704267962693893,0.0025555795776509294,1.0,0.0025429118365159096,-0.2442409061831315,0.047070198602789874,0.045067264848631494,0.04163581202243432,0.041809130148245305,0.041809130148245305,0.765737366691097,0.05189601791993071,0.03665359456991627,0.04413412482967123,0.03342169059363247,0.03342169059363247,-0.08245112107954093
1/5/2018,0.006586418085169301,0.003704267962693893,0.0025555795776509294,1.0,0.0025429118365159096,-0.2442409061831315,0.047070198602789874,0.045067264848631494,0.04163581202243432,0.041809130148245305,0.041809130148245305,0.765737366691097,0.05189601791993071,0.03665359456991627,0.04413412482967123,0.03342169059363247,0.03342169059363247,-0.08245112107954093
1/5/2018,0.006586418085169301,0.003704267962693893,0.0025555795776509294,1.0,0.0025429118365159096,-0.2442409061831315,0.047070198602789874,0.045067264848631494,0.04163581202243432,0.041809130148245305,0.041809130148245305,0.765737366691097,0.05189601791993071,0.03665359456991627,0.04413412482967123,0.03342169059363247,0.03342169059363247,-0.08245112107954093
1/4/2018,0.0010757284954205934,0.002363254232067157,0.003403839436068699,1.0,0.005743645223072034,0.29708291655258917,0.05073908059237891,0.04638243840557743,0.04856038687211425,0.04663115389667422,0.04663115389667422,1.0788425074235921,0.05011211711847465,0.051094444922152246,0.05056276529104154,0.0504495643502321,0.0504495643502321,0.8492206974461545
1/3/2018,0.020994916118607383,0.006849340748393743,0.014268901872626296,1.0,0.0014955990673999639,-0.0544011313115564,0.04998208713236375,0.0476633709830483,0.044496314763170515,0.04538740173756002,0.04538740173756002,0.7644809412000564,0.04944045054052446,0.047113494746392946,0.04452961766926285,0.04664229385088523,0.04664229385088523,0.11669745948379279
1/2/2018,0.0038188836690876736,0.01724615919844588,0.00599606847535728,1.0,0.019925704848866847,0.7882454362034977,0.028586567648581265,0.0400898730348575,0.030336054944329754,0.043127949907790106,0.043127949907790106,0.49513336856599616,0.03675348710731166,0.04879863885352376,0.039841362320467914,0.05157183807514589,0.05157183807514589,0.6271123590894531
12/29/2017,0.00772320529334422,0.004179724622824169,0.006346704956239335,1.0,0.0018564153032215786,0.019555002279080372,0.034246217663347296,0.029325092830983626,0.03567240352045903,0.0299045770856681,0.0299045770856681,-0.16612573783697746,0.03059112705651906,0.030627901301585332,0.03457756266678507,0.03699821259513789,0.03699821259513789,-0.3325005947899722
12/29/2017,0.00772320529334422,0.004179724622824169,0.006346704956239335,1.0,0.0018564153032215786,0.019555002279080372,0.034246217663347296,0.029325092830983626,0.03567240352045903,0.0299045770856681,0.0299045770856681,-0.16612573783697746,0.03059112705651906,0.030627901301585332,0.03457756266678507,0.03699821259513789,0.03699821259513789,-0.3325005947899722
12/29/2017,0.00772320529334422,0.004179724622824169,0.006346704956239335,1.0,0.0018564153032215786,0.019555002279080372,0.034246217663347296,0.029325092830983626,0.03567240352045903,0.0299045770856681,0.0299045770856681,-0.16612573783697746,0.03059112705651906,0.030627901301585332,0.03457756266678507,0.03699821259513789,0.03699821259513789,-0.3325005947899722
12/29/2017,0.00772320529334422,0.004179724622824169,0.006346704956239335,1.0,0.0018564153032215786,0.019555002279080372,0.034246217663347296,0.029325092830983626,0.03567240352045903,0.0299045770856681,0.0299045770856681,-0.16612573783697746,0.03059112705651906,0.030627901301585332,0.03457756266678507,0.03699821259513789,0.03699821259513789,-0.3325005947899722
12/28/2017,0.0017486724677253204,0.006037596312240845,0.0048972856589879175,1.0,0.008988912588419763,-0.2238089223052997,0.023609555089202254,0.029479959627454606,0.03208969864943586,0.03520513412584667,0.03520513412584667,-0.330142969797374,0.01409838909741267,0.018863225010488063,0.01775446897765151,0.024409607980217605,0.024409607980217605,-0.21064173012408166
12/27/2017,0.004335526176647383,0.003915427065598749,0.0034898647156039703,1.0,0.0006643580874036109,0.3460512985940818,0.010131352735712735,0.01111127714115347,0.016142477815157086,0.014786863754888304,0.014786863754888304,-0.11916144581215683,0.01977891360567776,0.014878421997026601,0.01577106701225782,0.014237472129005519,0.014237472129005519,-0.03413257781642121
12/22/2017,0.010113446917816451,0.004967387913551321,0.009220357297102235,1.0,0.007183191509441086,-0.11022773871370761,0.02246513629468009,0.010292832170579061,0.0246018399167718,0.012179486236444303,0.012179486236444303,-0.501896929753849,0.015310320595025712,0.011634240018925915,0.012997806899200574,0.01569627097137391,0.01569627097137391,-0.2804105688045384
12/22/2017,0.010113446917816451,0.004967387913551321,0.009220357297102235,1.0,0.007183191509441086,-0.11022773871370761,0.02246513629468009,0.010292832170579061,0.0246018399167718,0.012179486236444303,0.012179486236444303,-0.501896929753849,0.015310320595025712,0.011634240018925915,0.012997806899200574,0.01569627097137391,0.01569627097137391,-0.2804105688045384
12/22/2017,0.010113446917816451,0.004967387913551321,0.009220357297102235,1.0,0.007183191509441086,-0.11022773871370761,0.02246513629468009,0.010292832170579061,0.0246018399167718,0.012179486236444303,0.012179486236444303,-0.501896929753849,0.015310320595025712,0.011634240018925915,0.012997806899200574,0.01569627097137391,0.01569627097137391,-0.2804105688045384
12/22/2017,0.010113446917816451,0.004967387913551321,0.009220357297102235,1.0,0.007183191509441086,-0.11022773871370761,0.02246513629468009,0.010292832170579061,0.0246018399167718,0.012179486236444303,0.012179486236444303,-0.501896929753849,0.015310320595025712,0.011634240018925915,0.012997806899200574,0.01569627097137391,0.01569627097137391,-0.2804105688045384
12/22/2017,0.010113446917816451,0.004967387913551321,0.009220357297102235,1.0,0.007183191509441086,-0.11022773871370761,0.02246513629468009,0.010292832170579061,0.0246018399167718,0.012179486236444303,0.012179486236444303,-0.501896929753849,0.015310320595025712,0.011634240018925915,0.012997806899200574,0.01569627097137391,0.01569627097137391,-0.2804105688045384
12/21/2017,0.0003545144533734377,0.003590300577342221,-0.0004852122665458748,1.0,0.004548481267169884,0.10093866045181735,0.008176665310887725,0.012558706244367326,0.013894250849420232,0.019906302064208695,0.019906302064208695,-0.32529038194611576,0.007653276679390838,0.008197334928904189,0.006390875534231357,0.007910685353412671,0.007910685353412671,-0.20955468905864466
12/20/2017,0.00019006917086633826,-0.0004291149345038604,0.0005184357640472491,0.0,-0.0006689870564219398,-0.1987465611882447,0.019335694511137685,0.011311262633893645,0.017938969528792224,0.009280100034326883,0.009280100034326883,-0.3848613208194942,0.008593601492202304,0.006973080234862154,0.00949310446736439,0.011294269825400967,0.011294269825400967,-0.28532993255855627
12/19/2017,0.009342253056234085,0.0067178081386916775,0.011206354635720927,1.0,0.00699645887547083,-0.002649613050380685,0.02794824601921251,0.022063502763020618,0.02821649265422922,0.02143204515241873,0.02143204515241873,-0.06515744429921722,0.016657954738690674,0.011086761242432677,0.014943359196671158,0.008943825637383652,0.008943825637383652,-0.2326269995703521
12/18/2017,-0.0026406824538674676,0.004330808180503435,0.002865446568423646,1.0,0.0070126183083683725,-0.18098433187834942,0.019649788713608188,0.02335073756883726,0.024391735382367843,0.02640058327419355,0.02640058327419355,-0.08111968561991982,0.010734412117073558,0.01719118517010215,0.02428834735003959,0.015862242195890896,0.015862242195890896,-0.2752836720642972
12/15/2017,-0.011441680482509585,-0.011912811564206299,-0.010629774586978585,0.0,-0.010912271958859672,0.020664105657427528,0.0051905765896216715,0.003057436311811341,0.01894413958541044,0.022083720089237074,0.022083720089237074,-0.23245313718127003,0.013865417677377609,0.012433882483581507,0.006873209396050694,0.00854787228953551,0.00854787228953551,0.2684461467626126
12/15/2017,-0.011441680482509585,-0.011912811564206299,-0.010629774586978585,0.0,-0.010912271958859672,0.020664105657427528,0.0051905765896216715,0.003057436311811341,0.01894413958541044,0.022083720089237074,0.022083720089237074,-0.23245313718127003,0.013865417677377609,0.012433882483581507,0.006873209396050694,0.00854787228953551,0.00854787228953551,0.2684461467626126
12/15/2017,-0.011441680482509585,-0.011912811564206299,-0.010629774586978585,0.0,-0.010912271958859672,0.020664105657427528,0.0051905765896216715,0.003057436311811341,0.01894413958541044,0.022083720089237074,0.022083720089237074,-0.23245313718127003,0.013865417677377609,0.012433882483581507,0.006873209396050694,0.00854787228953551,0.00854787228953551,0.2684461467626126
12/14/2017,0.01659854223579283,0.003102806782609663,0.011843894112329811,0.0,-0.0019067332855484712,-0.2388250022085782,0.01512806818846308,0.00835282012779913,0.007264351706954035,0.01121874683627724,0.01121874683627724,0.361384999711298,0.025548395292694107,0.02527371536582032,0.01949341136187672,0.022712871851213456,0.022712871851213456,-0.08928757935127697
12/13/2017,-0.0040024149969745924,0.007221318137310007,-0.0013264877731944268,1.0,0.014871866424747025,0.20524834803917621,-0.003261011094658266,-0.0022870053415375183,-0.003318724135253728,0.002876638978472651,0.002876638978472651,0.5849383780436841,0.016529376684746768,0.02342397621484559,0.013346497820293374,0.021963969017335064,0.021963969017335064,0.11115518034545148
12/12/2017,0.011426963976835453,0.002353905788311163,0.0035021425575564357,0.0,-0.005917710665512056,0.0037354371832902106,-0.009861838536141674,-0.009514122836631887,-0.00974996183931016,-0.009642878636969917,-0.009642878636969917,0.023493382697845747,0.025692648068821447,0.02513428090612803,0.01993846209974422,0.019413394760680425,0.019413394760680425,-0.12727854324916998
12/11/2017,0.008640855830240882,0.010198301746604493,0.01062007414198558,1.0,0.011363168956249337,0.21768608909572848,-0.023682787552088254,-0.012093954105713744,-0.016544293741453865,-0.007267985366543316,-0.007267985366543316,-0.12635635571354475,0.002108079516037285,0.012135410303719773,0.010912572085446775,0.022201277666853016,0.022201277666853016,-0.0026008474082488075
12/8/2017,0.0011939988749889688,0.007985715855549103,0.00744487163493617,1.0,0.011894778169603052,-0.019679162529813533,-0.04742512080200797,-0.037726610998409287,-0.04123343006410764,-0.03321584235876088,-0.03321584235876088,0.21791869876539285,0.002368256900582269,0.007413363814666124,0.0013658068298564947,0.007067796438901031,0.007067796438901031,-0.22528913606704898
12/8/2017,0.0011939988749889688,0.007985715855549103,0.00744487163493617,1.0,0.011894778169603052,-0.019679162529813533,-0.04742512080200797,-0.037726610998409287,-0.04123343006410764,-0.03321584235876088,-0.03321584235876088,0.21791869876539285,0.002368256900582269,0.007413363814666124,0.0013658068298564947,0.007067796438901031,0.007067796438901031,-0.22528913606704898
12/8/2017,0.0011939988749889688,0.007985715855549103,0.00744487163493617,1.0,0.011894778169603052,-0.019679162529813533,-0.04742512080200797,-0.037726610998409287,-0.04123343006410764,-0.03321584235876088,-0.03321584235876088,0.21791869876539285,0.002368256900582269,0.007413363814666124,0.0013658068298564947,0.007067796438901031,0.007067796438901031,-0.22528913606704898
12/7/2017,-0.016783803058469906,-0.015585323116317266,-0.0024676749347489067,1.0,0.002777297548032517,-0.3158707430899047,-0.041964101477224756,-0.04072796456980354,-0.040895753325453685,-0.046415792610459555,-0.046415792610459555,0.021731720990380284,0.007119719914258074,0.005726072865226801,0.0011450726352402242,0.0035744709108222624,0.0035744709108222624,0.24506790178734209
12/6/2017,-0.0016686183150351529,-0.006696459322537398,-0.021970567391171425,0.0,-0.021426490607268964,0.8103348088518325,-0.033736445997685126,-0.03114287262107228,-0.047496994199202745,-0.049227896778783115,-0.049227896778783115,0.7542287538225543,0.02165491082127692,0.019093105030486664,0.0002116686058998143,-0.002759076838505958,-0.002759076838505958,1.0469950997372506
12/5/2017,-0.0018171747344219028,-0.0074816221780947935,0.0012127021578854076,0.0,-0.010140561731797147,-0.11383226151104991,-0.029864181674002704,-0.026561108894468437,-0.028908056602636435,-0.03427002454190184,-0.03427002454190184,-0.061975559097841235,0.023588351356904992,0.027089078912993645,0.026310314625027947,0.024430147249274163,0.024430147249274163,0.00862481967821567
12/4/2017,-0.0105983325480272,-7.467464690146852e-05,-0.0077705806857486315,1.0,0.0022026051065616756,-0.22169610767567177,-0.036026496400587936,-0.027385190505578798,-0.026715051877848353,-0.019175350446595962,-0.019175350446595962,-0.22639520504451768,0.013775173831855558,0.02752237562181064,0.019462106894578963,0.029407261484530857,0.029407261484530857,-0.051390451500576445
12/1/2017,-0.0026911470570939594,-0.0002568370889570423,-0.0033831150625417074,0.0,-0.003533884378746411,-0.14322153903055837,-0.027449519715774025,-0.028269123476036273,-0.02949779231754954,-0.030971396756729927,-0.030971396756729927,-0.15687216188782174,0.031780338481311225,0.028969771718382224,0.025254932054053304,0.020605716638771785,0.020605716638771785,0.3974658539633351
12/1/2017,-0.0026911470570939594,-0.0002568370889570423,-0.0033831150625417074,0.0,-0.003533884378746411,-0.14322153903055837,-0.027449519715774025,-0.028269123476036273,-0.02949779231754954,-0.030971396756729927,-0.030971396756729927,-0.15687216188782174,0.031780338481311225,0.028969771718382224,0.025254932054053304,0.020605716638771785,0.020605716638771785,0.3974658539633351
12/1/2017,-0.0026911470570939594,-0.0002568370889570423,-0.0033831150625417074,0.0,-0.003533884378746411,-0.14322153903055837,-0.027449519715774025,-0.028269123476036273,-0.02949779231754954,-0.030971396756729927,-0.030971396756729927,-0.15687216188782174,0.031780338481311225,0.028969771718382224,0.025254932054053304,0.020605716638771785,0.020605716638771785,0.3974658539633351
11/30/2017,-0.01588753209868078,-0.01601276009461973,-0.014751009295850862,0.0,-0.015071665912012908,0.6975372817454177,-0.0010017102853636156,-0.01557983246971565,-0.00736721365487007,-0.021487664806569492,-0.021487664806569492,-0.012916804076960896,0.019330976486435312,0.01926229109301179,0.036760230085796555,0.03616096172801601,0.03616096172801601,0.14588502290785021
11/29/2017,0.006933746893870824,0.004841784450217009,0.007799692828430725,0.0,-0.0019210882016258224,-0.17759297282610564,0.02007930208538307,0.01813387996585444,0.01628798176862517,0.012423638818830015,0.012423638818830015,-0.11431894364501731,0.04112767273868697,0.03835276466972257,0.032611559545708955,0.03176643707339012,0.03176643707339012,0.003893618554688457
11/28/2017,-0.008339898041119679,-0.0057490046945265945,-0.009333405307582036,0.0,-0.0001798762353448684,0.1745932803570516,0.0134961456751957,0.011775960841760703,0.0060442457257441394,0.016500904328048058,0.016500904328048058,-0.15646119694041408,0.028893065580326317,0.03163164492857922,0.024182733328650122,0.03426638957339935,0.03426638957339935,0.3556386800523406
11/27/2017,0.0023321566044978317,-0.001999087539253609,-0.0028834590254757583,0.0,-0.006031237130330004,-0.031974425673603674,0.03086203469041336,0.02624527526305929,0.02538982164266396,0.022999938153456138,0.022999938153456138,-0.010521156501778253,0.041716235249392046,0.03706052326984299,0.034611002727236106,0.034621530244354215,0.034621530244354215,-0.14673940488199516
11/24/2017,-0.008157644396260063,-0.008321855860276133,0.0034737282134291903,1.0,0.005331263727212192,-0.26916231418173275,0.026254648875714926,0.02791232070854875,0.029284260509742702,0.03516712120995053,0.03516712120995053,-0.25014007132787813,0.04800682816166592,0.050067026966069586,0.04676513287575912,0.048808457911705495,0.048808457911705495,-0.05080844581931029
11/24/2017,-0.008157644396260063,-0.008321855860276133,0.0034737282134291903,1.0,0.005331263727212192,-0.26916231418173275,0.026254648875714926,0.02791232070854875,0.029284260509742702,0.03516712120995053,0.03516712120995053,-0.25014007132787813,0.04800682816166592,0.050067026966069586,0.04676513287575912,0.048808457911705495,0.048808457911705495,-0.05080844581931029
11/24/2017,-0.008157644396260063,-0.008321855860276133,0.0034737282134291903,1.0,0.005331263727212192,-0.26916231418173275,0.026254648875714926,0.02791232070854875,0.029284260509742702,0.03516712120995053,0.03516712120995053,-0.25014007132787813,0.04800682816166592,0.050067026966069586,0.04676513287575912,0.048808457911705495,0.048808457911705495,-0.05080844581931029
11/23/2017,-0.001795108183493173,-0.0009834279934955504,-0.010607485680441368,0.0,-0.009850546644219457,-0.1517507616179311,0.02600018755538787,0.028989088697807038,0.015446194819117388,0.019066206039112764,0.019066206039112764,0.23706680252646425,0.05635137872311857,0.05753079041853135,0.04411864017070764,0.043884495737175525,0.043884495737175525,0.32918468897291914
11/22/2017,0.024429948475331937,0.012798250726238858,0.019342962419890617,1.0,0.0062183742298646625,0.0030645214435645637,0.035410242239709344,0.032168069108122484,0.029349338421707557,0.02814424928928269,0.02814424928928269,0.3851017404767171,0.051190663820390454,0.05498665467284016,0.05578182467527475,0.05684904358807805,0.05684904358807805,0.32014117757003163
11/21/2017,0.004879357418177024,0.017686125747659362,0.008728224653011178,1.0,0.0190619904408364,0.5231508540597934,0.010652346732068382,0.01984484863762187,0.010573994350125984,0.02393984777662211,0.02393984777662211,0.38478284539211527,0.03651923255550183,0.046107137753269314,0.038332399625596134,0.04658482137141029,0.04658482137141029,0.7766671560714844
11/20/2017,0.0004354262859074212,-0.0014331298059108532,-0.0023584849938288873,1.0,0.0020984077549295738,-0.2167245371769474,0.00825489034381696,0.0036776341207335086,0.004472688980554278,0.004246904789529277,0.004246904789529277,-0.11140335253229282,0.02766896830129767,0.028486014146468407,0.028554205184407554,0.03296269389552475,0.03296269389552475,-0.07180864352308758
11/17/2017,0.008651838281631304,0.008469686815790793,0.00971646839071965,1.0,0.006212508440363377,0.3778088173453948,0.009114156232189485,0.00750187732376502,0.009460918636067475,0.010081758912254482,0.010081758912254482,0.12924203645050758,0.020538698939678666,0.024994742826670836,0.02750384580672954,0.02603833659928921,0.02603833659928921,0.05093376873687459
11/17/2017,0.008651838281631304,0.008469686815790793,0.00971646839071965,1.0,0.006212508440363377,0.3778088173453948,0.009114156232189485,0.00750187732376502,0.009460918636067475,0.010081758912254482,0.010081758912254482,0.12924203645050758,0.020538698939678666,0.024994742826670836,0.02750384580672954,0.02603833659928921,0.02603833659928921,0.05093376873687459
11/17/2017,0.008651838281631304,0.008469686815790793,0.00971646839071965,1.0,0.006212508440363377,0.3778088173453948,0.009114156232189485,0.00750187732376502,0.009460918636067475,0.010081758912254482,0.010081758912254482,0.12924203645050758,0.020538698939678666,0.024994742826670836,0.02750384580672954,0.02603833659928921,0.02603833659928921,0.05093376873687459
11/16/2017,-0.002147716360600316,-0.00037792258403805494,0.0009035976920928247,1.0,0.005790659860301487,-0.26639807117969383,0.008649335778946544,0.0026911383842265876,0.005665647280109263,0.0008422309366159261,0.0008422309366159261,-0.29487046627743113,0.023047359261250337,0.020115186029974138,0.020009354910761543,0.02253694740251329,0.02253694740251329,-0.28365808827477135
11/15/2017,-0.008403573138838449,-0.007283044222605839,-0.010017331450649572,0.0,-0.010305586655886493,0.20568522812260098,0.0143190789735393,0.015905361944680646,0.025372299650078207,0.008913188295463597,0.008913188295463597,-0.09464744310187062,0.04095143457554136,0.03235883121974846,0.04017353316898575,0.024082399107611428,0.024082399107611428,-0.4035696557544411
11/14/2017,0.007360019400383073,0.0021029546969256224,0.002938939798422024,0.0,-0.001030099544287959,-0.05024409834494875,0.023374398644645786,0.022983622216746012,0.021055174837634964,0.01917624285498466,0.01917624285498466,0.07641561667040157,0.0647446630842932,0.06304666943594629,0.06429026780377264,0.05798798426268748,0.05798798426268748,0.01892265476989451
11/13/2017,-6.53950943702845e-05,0.0007062896305799446,0.0007501347645840011,1.0,0.0021036344376581403,0.0028335836459434764,0.015846252566778723,0.021467984039793962,0.019866183218411458,0.023266854427205406,0.023266854427205406,-0.16946094933859082,0.050502415967745976,0.05759373272321575,0.05968400397047433,0.06420413488051786,0.06420413488051786,-0.09251159626967084
11/10/2017,0.002495595640297457,0.0015531326479710397,0.0026380630538382368,0.0,-0.0005371390604140915,-0.022614450338703043,0.02369278298125865,0.02206693539952556,0.02495452514163676,0.018425482770407085,0.018425482770407085,-0.23085334100794158,0.05661481311492527,0.056532598016589546,0.05575375809272302,0.05348626175704323,0.05348626175704323,-0.016912699835855277
11/10/2017,0.002495595640297457,0.0015531326479710397,0.0026380630538382368,0.0,-0.0005371390604140915,-0.022614450338703043,0.02369278298125865,0.02206693539952556,0.02495452514163676,0.018425482770407085,0.018425482770407085,-0.23085334100794158,0.05661481311492527,0.056532598016589546,0.05575375809272302,0.05348626175704323,0.05348626175704323,-0.016912699835855277
11/10/2017,0.002495595640297457,0.0015531326479710397,0.0026380630538382368,0.0,-0.0005371390604140915,-0.022614450338703043,0.02369278298125865,0.02206693539952556,0.02495452514163676,0.018425482770407085,0.018425482770407085,-0.23085334100794158,0.05661481311492527,0.056532598016589546,0.05575375809272302,0.05348626175704323,0.05348626175704323,-0.016912699835855277
11/9/2017,0.0012880281860417882,0.002371640208175992,0.0025958209273958524,1.0,0.00792077872563289,-0.004601715231924766,0.02622540659185056,0.0295689199319862,0.02754284451772712,0.031545910598740755,0.031545910598740755,-0.25506097309815196,0.06148902189174749,0.058931947589677715,0.06079337724295704,0.05901064818325771,0.05901064818325771,0.08281918177868233
11/8/2017,0.008187230782332168,0.00365432666520141,0.005920236244060235,0.0,-0.0029916263132272027,-0.13965858728800287,0.012781098053198003,0.016495832750556202,0.019370313039744343,0.020165384657957225,0.020165384657957225,-0.1415076336727707,0.0394578173088578,0.045667149210676286,0.05127336440129911,0.05117245016561964,0.05117245016561964,0.017332967600784482
11/7/2017,0.0034613352628800843,0.012795854565549478,0.020516934698199634,1.0,0.01390152216880239,-0.058090251167697046,0.013499856803978789,0.01835022553896691,0.014461377014588814,0.019532795370339726,0.019532795370339726,-0.0562181839043758,0.027390875286494736,0.03778418138683323,0.03122767305753341,0.03994940440388263,0.03994940440388263,0.5433225765033045
11/6/2017,0.00044889036706492784,-0.0003663477932907739,-0.014185455305508625,0.0,-0.00023803289681200004,0.43349504947166606,0.016003212425436238,0.011816198826701298,0.0012461246675147947,0.01398534123618669,0.01398534123618669,0.5786430371697132,0.018692993819447383,0.016548886288110968,0.0032385023742759825,0.01730576263656601,0.01730576263656601,0.3904754568595909
11/3/2017,-5.032171142578357e-05,0.0006182530239077247,0.001771044053510043,1.0,0.0029794109439640567,-0.26718885093787115,0.012913421227714078,0.00965498585187903,0.012202736710261076,0.010625018975314465,0.010625018975314465,0.23865303309773114,0.017944251504845642,0.018186192910795863,0.018903677303958085,0.01691595456472087,0.01691595456472087,0.053340171337160916
11/3/2017,-5.032171142578357e-05,0.0006182530239077247,0.001771044053510043,1.0,0.0029794109439640567,-0.26718885093787115,0.012913421227714078,0.00965498585187903,0.012202736710261076,0.010625018975314465,0.010625018975314465,0.23865303309773114,0.017944251504845642,0.018186192910795863,0.018903677303958085,0.01691595456472087,0.01691595456472087,0.053340171337160916
