hsi_Open_RDP1,hsi_High_RDP1,hsi_Low_RDP1,hsi_Close_RDP1,hsi_Adj Close_RDP1,hsi_Volume_RDP1,hsi_Open_RDP7,hsi_High_RDP7,hsi_Low_RDP7,hsi_Close_RDP7,hsi_Adj Close_RDP7,hsi_Volume_RDP7,hsi_Open_RDP30,hsi_High_RDP30,hsi_Low_RDP30,hsi_Close_RDP30,hsi_Adj Close_RDP30,hsi_Volume_RDP30,sp500_Open_RDP1,sp500_High_RDP1,sp500_Low_RDP1,sp500_Close_RDP1,sp500_Adj Close_RDP1,sp500_Volume_RDP1,sp500_Open_RDP7,sp500_High_RDP7,sp500_Low_RDP7,sp500_Close_RDP7,sp500_Adj Close_RDP7,sp500_Volume_RDP7,sp500_Open_RDP30,sp500_High_RDP30,sp500_Low_RDP30,sp500_Close_RDP30,sp500_Adj Close_RDP30,sp500_Volume_RDP30
0.010146879,0.007829071,0.007187528,1,0.004331286,-0.064448209,0.039275836,0.03790201,0.032972104,0.035810345,0.035810345,0.866139738,0.110436215,0.09848872,0.106464243,0.10239658,0.10239658,1.303776846,0.006251337,-0.000431045,0.005103757,-0.00161639,-0.00161639,-0.025563452,0.021778042,0.020854961,0.020075964,0.018313457,0.018313457,0.135327587,0.054647942,0.052769274,0.058176689,0.06008475,0.06008475,-0.084928476
0.012789755,0.002465469,0.006958154,1,0.002465469,0.291303634,0.030115779,0.034086283,0.02960154,0.035077585,0.035077585,0.99546883,0.087631378,0.089873989,0.09003174,0.10006005,0.10006005,0.916557163,-0.004991129,-0.000178092,0.003517969,0.009415052,0.009415052,-0.126658299,0.019646074,0.023178877,0.018497596,0.021657641,0.021657641,0.167282535,0.052886427,0.059012576,0.066343709,0.060683853,0.060683853,-0.041668358
-0.008798703,0.005406654,0.005065341,1,0.018056837,0.16249666,0.017147736,0.032148423,0.025624267,0.035376345,0.035376345,0.368001247,0.071006492,0.086914316,0.078837321,0.093476633,0.093476633,0.271633451,0.010389227,0.007062769,-0.000361058,-0.003524487,-0.003524487,0.210410272,0.029290482,0.02867046,0.018230433,0.019247476,0.019247476,0.170680818,0.062655436,0.056363696,0.051144094,0.048663247,0.048663247,-0.124029815
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.007462765,0.008973043,0.008022246,1,0.009387685,0.296771095,0.020852798,0.022399804,0.024349262,0.027865294,0.027865294,0.007772224,0.057058011,0.058108389,0.063534876,0.058343662,0.058343662,0.33411371,0.006251416,0.007331382,0.006124668,0.006749603,0.006749603,-0.01849604,0.026810175,0.02707073,0.026640474,0.026973207,0.026973207,0.009978353,0.054174129,0.058051839,0.056985338,0.06099225,0.06099225,-0.123657522
0.001837217,-0.004298083,0.000694834,1,0.00150191,-0.308467847,0.034564802,0.02024784,0.030697095,0.019828737,0.019828737,-0.265137634,0.040477416,0.042669401,0.045223435,0.048312067,0.048312067,0.208417588,0.002702527,0.006092777,0.006110966,0.007033647,0.007033647,0.018166566,0.02579991,0.026584975,0.026252971,0.026615377,0.026615377,0.081392828,0.056421112,0.053229308,0.056550944,0.053489866,0.053489866,0.043830731
0.002448169,0.006789874,0.002468214,1,0.002009278,0.294485004,0.036611205,0.042323189,0.036157268,0.038589676,0.038589676,0.900293812,0.040991445,0.045076841,0.041485916,0.040426821,0.040426821,0.691575907,-0.002035459,-0.003022625,-0.004294268,-0.001112227,-0.001112227,0.035578605,0.020973225,0.021796922,0.023357913,0.027909781,0.027909781,0.463623751,0.054901578,0.055398092,0.052788303,0.056434587,0.056434587,0.189396912
0.001243561,0.004123903,0.003901097,1,0.003620795,0.000388342,0.042066013,0.039620917,0.040166101,0.038431233,0.038431233,0.49669873,0.029977847,0.02939043,0.042530567,0.043876174,0.043876174,-0.044973547,0.00309187,0.003867507,0.003747811,0.001302932,0.001302932,0.06501781,0.024217193,0.02659562,0.024292843,0.023720577,0.023720577,0.603785764,0.057963708,0.059492105,0.056698606,0.057204495,0.057204495,1.558550282
3.98E-05,0.000586866,0.003068351,1,0.002754816,-0.114741882,0.042591718,0.041602262,0.041198275,0.043985543,0.043985543,0.161273229,0.026851973,0.024154584,0.027463703,0.029864495,0.029864495,-0.190214013,0.004151766,0.001844415,0.003548556,0.001662344,0.001662344,0.001863055,0.022582984,0.023409735,0.021908234,0.024263534,0.024263534,0.472539599,0.054747265,0.056737207,0.054858382,0.057999707,0.057999707,0.173618777
0.006586418,0.003704268,0.00255558,1,0.002542912,-0.244240906,0.047070199,0.045067265,0.041635812,0.04180913,0.04180913,0.765737367,0.051896018,0.036653595,0.044134125,0.033421691,0.033421691,-0.082451121,0.004420246,0.00518813,0.003254736,0.007033767,0.007033767,-0.124115759,0.019499154,0.022629834,0.018655978,0.023372469,0.023372469,0.643972409,0.054905688,0.054690358,0.053588603,0.055451407,0.055451407,-0.028835306
0.006586418,0.003704268,0.00255558,1,0.002542912,-0.244240906,0.047070199,0.045067265,0.041635812,0.04180913,0.04180913,0.765737367,0.051896018,0.036653595,0.044134125,0.033421691,0.033421691,-0.082451121,0.004420246,0.00518813,0.003254736,0.007033767,0.007033767,-0.124115759,0.019499154,0.022629834,0.018655978,0.023372469,0.023372469,0.643972409,0.054905688,0.054690358,0.053588603,0.055451407,0.055451407,-0.028835306
0.006586418,0.003704268,0.00255558,1,0.002542912,-0.244240906,0.047070199,0.045067265,0.041635812,0.04180913,0.04180913,0.765737367,0.051896018,0.036653595,0.044134125,0.033421691,0.033421691,-0.082451121,0.004420246,0.00518813,0.003254736,0.007033767,0.007033767,-0.124115759,0.019499154,0.022629834,0.018655978,0.023372469,0.023372469,0.643972409,0.054905688,0.054690358,0.053588603,0.055451407,0.055451407,-0.028835306
0.006586418,0.003704268,0.00255558,1,0.002542912,-0.244240906,0.047070199,0.045067265,0.041635812,0.04180913,0.04180913,0.765737367,0.051896018,0.036653595,0.044134125,0.033421691,0.033421691,-0.082451121,0.004420246,0.00518813,0.003254736,0.007033767,0.007033767,-0.124115759,0.019499154,0.022629834,0.018655978,0.023372469,0.023372469,0.643972409,0.054905688,0.054690358,0.053588603,0.055451407,0.055451407,-0.028835306
0.006586418,0.003704268,0.00255558,1,0.002542912,-0.244240906,0.047070199,0.045067265,0.041635812,0.04180913,0.04180913,0.765737367,0.051896018,0.036653595,0.044134125,0.033421691,0.033421691,-0.082451121,0.004420246,0.00518813,0.003254736,0.007033767,0.007033767,-0.124115759,0.019499154,0.022629834,0.018655978,0.023372469,0.023372469,0.643972409,0.054905688,0.054690358,0.053588603,0.055451407,0.055451407,-0.028835306
0.006586418,0.003704268,0.00255558,1,0.002542912,-0.244240906,0.047070199,0.045067265,0.041635812,0.04180913,0.04180913,0.765737367,0.051896018,0.036653595,0.044134125,0.033421691,0.033421691,-0.082451121,0.004420246,0.00518813,0.003254736,0.007033767,0.007033767,-0.124115759,0.019499154,0.022629834,0.018655978,0.023372469,0.023372469,0.643972409,0.054905688,0.054690358,0.053588603,0.055451407,0.055451407,-0.028835306
0.006586418,0.003704268,0.00255558,1,0.002542912,-0.244240906,0.047070199,0.045067265,0.041635812,0.04180913,0.04180913,0.765737367,0.051896018,0.036653595,0.044134125,0.033421691,0.033421691,-0.082451121,0.004420246,0.00518813,0.003254736,0.007033767,0.007033767,-0.124115759,0.019499154,0.022629834,0.018655978,0.023372469,0.023372469,0.643972409,0.054905688,0.054690358,0.053588603,0.055451407,0.055451407,-0.028835306
0.006586418,0.003704268,0.00255558,1,0.002542912,-0.244240906,0.047070199,0.045067265,0.041635812,0.04180913,0.04180913,0.765737367,0.051896018,0.036653595,0.044134125,0.033421691,0.033421691,-0.082451121,0.004420246,0.00518813,0.003254736,0.007033767,0.007033767,-0.124115759,0.019499154,0.022629834,0.018655978,0.023372469,0.023372469,0.643972409,0.054905688,0.054690358,0.053588603,0.055451407,0.055451407,-0.028835306
0.006586418,0.003704268,0.00255558,1,0.002542912,-0.244240906,0.047070199,0.045067265,0.041635812,0.04180913,0.04180913,0.765737367,0.051896018,0.036653595,0.044134125,0.033421691,0.033421691,-0.082451121,0.004420246,0.00518813,0.003254736,0.007033767,0.007033767,-0.124115759,0.019499154,0.022629834,0.018655978,0.023372469,0.023372469,0.643972409,0.054905688,0.054690358,0.053588603,0.055451407,0.055451407,-0.028835306
0.001075728,0.002363254,0.003403839,1,0.005743645,0.297082917,0.050739081,0.046382438,0.048560387,0.046631154,0.046631154,1.078842507,0.050112117,0.051094445,0.050562765,0.050449564,0.050449564,0.849220697,0.007954468,0.005496642,0.007895428,0.004028636,0.004028636,0.04425404,0.013072732,0.016362835,0.015286856,0.015148994,0.015148994,0.539800736,0.05420454,0.0559653,0.054622564,0.054935094,0.054935094,0.230301577
0.020994916,0.006849341,0.014268902,1,0.001495599,-0.054401131,0.049982087,0.047663371,0.044496315,0.045387402,0.045387402,0.764480941,0.049440451,0.047113495,0.044529618,0.046642294,0.046642294,0.116697459,0.005261378,0.006854962,0.005744908,0.006398819,0.006398819,0.050905041,0.005527383,0.00807023,0.005729988,0.010612497,0.010612497,0.081038312,0.044488126,0.050469109,0.046612727,0.05204256,0.05204256,0.072269223
0.003818884,0.017246159,0.005996068,1,0.019925705,0.788245436,0.028586568,0.040089873,0.030336055,0.04312795,0.04312795,0.495133369,0.036753487,0.048798639,0.039841362,0.051571838,0.051571838,0.627112359,-0.002015478,0.0014003,0.003272729,0.008303362,0.008303362,0.378049429,-0.001655377,0.001813402,0.002335479,0.006180856,0.006180856,0.03894441,0.043055649,0.040847925,0.042523235,0.042608472,0.042608472,0.016463862
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.007723205,0.004179725,0.006346705,1,0.001856415,0.019555002,0.034246218,0.029325093,0.035672404,0.029904577,0.029904577,-0.166125738,0.030591127,0.030627901,0.034577563,0.036998213,0.036998213,-0.332500595,0.001135402,0.001659512,-0.003384601,-0.005183153,-0.005183153,0.134749435,-0.00132211,-0.000860967,-0.00265967,-0.002931177,-0.002931177,-0.274625288,0.046585827,0.046361229,0.045420305,0.042497518,0.042497518,-0.313412328
0.001748672,0.006037596,0.004897286,1,0.008988913,-0.223808922,0.023609555,0.02947996,0.032089699,0.035205134,0.035205134,-0.33014297,0.014098389,0.018863225,0.017754469,0.024409608,0.024409608,-0.21064173,0.001491369,0.000752156,0.001411033,0.001833999,0.001833999,-0.02213816,6.71E-05,-0.002712483,-0.00120256,-0.000973873,-0.000973873,-0.421872063,0.042032819,0.041865984,0.045247288,0.042138579,0.042138579,-0.408711722
0.004335526,0.003915427,0.003489865,1,0.000664358,0.346051299,0.010131353,0.011111277,0.016142478,0.014786864,0.014786864,-0.119161446,0.019778914,0.014878422,0.015771067,0.014237472,0.014237472,-0.034132578,0.00112352,0.001080948,0.000354729,0.000790941,0.000790941,0.118499782,0.008069599,0.002242851,0.007434742,0.002545045,0.002545045,-0.61528463,0.040973739,0.037864319,0.040563505,0.03782827,0.03782827,-0.352887071
0.010113447,0.004967388,0.009220357,1,0.007183192,-0.110227739,0.022465136,0.010292832,0.02460184,0.012179486,0.012179486,-0.50189693,0.015310321,0.01163424,0.012997807,0.015696271,0.015696271,-0.280410569,0.000447239,-0.002707304,-0.001591865,-0.000458166,-0.000458166,-0.266867071,0.006234047,0.005041475,0.005738132,0.007694759,0.007694759,-0.322535478,0.038784818,0.038217707,0.043564079,0.038195157,0.038195157,-0.373675818
