hsi_Open_RDP1,hsi_High_RDP1,hsi_Low_RDP1,hsi_Close_RDP1,hsi_Adj Close_RDP1,hsi_Volume_RDP1,hsi_label,hsi_Open_RDP7,hsi_High_RDP7,hsi_Low_RDP7,hsi_Close_RDP7,hsi_Adj Close_RDP7,hsi_Volume_RDP7,hsi_Open_RDP30,hsi_High_RDP30,hsi_Low_RDP30,hsi_Close_RDP30,hsi_Adj Close_RDP30,hsi_Volume_RDP30,sp500_Open_RDP1,sp500_High_RDP1,sp500_Low_RDP1,sp500_Close_RDP1,sp500_Adj Close_RDP1,sp500_Volume_RDP1,sp500_Open_RDP7,sp500_High_RDP7,sp500_Low_RDP7,sp500_Close_RDP7,sp500_Adj Close_RDP7,sp500_Volume_RDP7,sp500_Open_RDP30,sp500_High_RDP30,sp500_Low_RDP30,sp500_Close_RDP30,sp500_Adj Close_RDP30,sp500_Volume_RDP30
0.018414634,0.004582951,0.009796404,-0.00263005,-0.00263005,-0.354783761,1,0.068019979,0.060146357,0.05761763,0.061101161,0.061101161,0.163448514,-0.010812421,-0.016936583,-0.019226169,-0.017342871,-0.017342871,-0.230008627,0.0092809,0.006601306,0.00860746,0.002879153,0.002879153,-0.034548255,0.034400043,0.036491376,0.037716279,0.035543858,0.035543858,0.106534103,-0.002367166,0.001106942,0.014482314,0.009794116,0.009794116,-0.179859974
-0.001540693,0.010745514,0.002671732,0.017815416,0.017815416,0.192302645,0,0.045372962,0.058342339,0.047168797,0.05980164,0.05980164,0.600107701,-0.040837323,-0.027924793,-0.035947901,-0.022272842,-0.022272842,0.610031324,0.00350046,0.007229681,0.0061887,0.007229681,0.007229681,-0.10549858,0.015089705,0.020575222,0.021278126,0.025447118,0.025447118,0.305506158,-0.008727715,-0.005389123,-0.008540618,-0.004065472,-0.004065472,0.080680621
0.003313761,0.002346705,0.000932756,8.54E-05,8.54E-05,0.021794901,1,0.031537412,0.033028632,0.04301041,0.037277328,0.037277328,-0.138695084,-0.043757937,-0.049651573,-0.050796819,-0.051971659,-0.051971659,0.514534129,-0.005829122,-0.003358513,-0.004169167,0.000322304,0.000322304,0.09689999,0.020835801,0.016683123,0.017668933,0.018741089,0.018741089,0.382401557,-0.017675811,-0.015276329,-0.019006084,-0.013763817,-0.013763817,0.370526671
-0.001111991,0.000637171,0.001749809,-0.00035066,-0.00035066,-0.102565196,1,0.044404227,0.042507854,0.048759903,0.038045418,0.038045418,-0.047017902,-0.053761176,-0.052814851,-0.047798897,-0.050700526,-0.050700526,0.087860344,0.002717771,0.00147399,-0.001049657,-9.40E-05,-9.40E-05,0.247674767,0.044438119,0.034394073,0.040777358,0.031333751,0.031333751,0.292330391,-0.008236976,-0.012731276,-0.014339885,-0.01567494,-0.01567494,0.228788767
0.009816802,0.003481159,0.010655158,0.006608598,0.006608598,-0.050722945,0,0.039044035,0.03717091,0.037782732,0.041977713,0.041977713,0.296303969,-0.057485581,-0.059564482,-0.062640695,-0.060109729,-0.060109729,0.435106264,0.006664183,-0.000278003,0.004022803,0.000910605,0.000910605,-0.175397743,0.030136871,0.02975034,0.039124767,0.038181925,0.038181925,-0.092072458,-0.01191208,-0.010370297,-0.008250918,-0.008309822,-0.008309822,-0.119878637
0.009816802,0.003481159,0.010655158,0.006608598,0.006608598,-0.050722945,0,0.039044035,0.03717091,0.037782732,0.041977713,0.041977713,0.296303969,-0.057485581,-0.059564482,-0.062640695,-0.060109729,-0.060109729,0.435106264,0.006664183,-0.000278003,0.004022803,0.000910605,0.000910605,-0.175397743,0.030136871,0.02975034,0.039124767,0.038181925,0.038181925,-0.092072458,-0.01191208,-0.010370297,-0.008250918,-0.008309822,-0.008309822,-0.119878637
0.009816802,0.003481159,0.010655158,0.006608598,0.006608598,-0.050722945,0,0.039044035,0.03717091,0.037782732,0.041977713,0.041977713,0.296303969,-0.057485581,-0.059564482,-0.062640695,-0.060109729,-0.060109729,0.435106264,0.006664183,-0.000278003,0.004022803,0.000910605,0.000910605,-0.175397743,0.030136871,0.02975034,0.039124767,0.038181925,0.038181925,-0.092072458,-0.01191208,-0.010370297,-0.008250918,-0.008309822,-0.008309822,-0.119878637
0.032626835,0.001637215,0.023678878,-0.000290356,-0.000290356,-0.257355094,1,0.030987693,0.036221788,0.027417562,0.033177083,0.033177083,-0.098252788,-0.072181819,-0.067438374,-0.078335374,-0.072698804,-0.072698804,1.049360205,0.012285207,0.015999516,0.013258674,0.013009814,0.013009814,0.229965289,0.032755485,0.03701983,0.036624684,0.033914952,0.033914952,0.361527156,-0.012728526,-0.011170384,-0.012086134,-0.014425962,-0.014425962,0.134652287
0.005043382,0.035676032,0.006943683,0.038991959,0.038991959,1.339454175,0,0.013946772,0.037440494,0.016857768,0.032822802,0.032822802,0.086007141,-0.101580453,-0.073364357,-0.099620134,-0.070144645,-0.070144645,1.499042453,0.005383244,0.008389473,0.010377443,0.010842079,0.010842079,-0.076902874,0.004671771,0.004041694,0.030649403,0.0318463,0.0318463,-0.196591573,-0.023397713,-0.022309397,-0.022318424,-0.022522249,-0.022522249,-0.045387879
-0.003180518,0.002873484,-0.000179975,-0.00385152,-0.00385152,-0.112624701,1,-0.019631702,-0.019251007,-0.017051757,-0.0248853,-0.0248853,-0.291241389,-0.10022946,-0.096641172,-0.099445527,-0.103231267,-0.103231267,0.209657639,-0.00956051,-0.008855861,-0.007369588,-0.0068991,-0.0068991,0.139054995,-0.007482218,-0.008400651,-0.004358708,-0.00570654,-0.00570654,0.185379538,-0.024453935,-0.025519047,-0.028488336,-0.026384997,-0.026384997,0.140848681
-0.014755338,-0.01342976,-0.001309954,-0.003816549,-0.003816549,-0.35820812,0,-0.02455305,-0.023810254,-0.018283807,-0.016206935,-0.016206935,-0.272732046,-0.104306588,-0.104264829,-0.098957604,-0.096742584,-0.096742584,0.172126458,0.009180953,0.003388477,0.002632834,0.000642787,0.000642787,-0.052811702,0.005150528,0.003994889,-0.00157299,0.000694162,0.000694162,-0.000909939,-0.022358225,-0.021819578,-0.021015786,-0.016848074,-0.016848074,-0.077264474
0.015828529,0.011544386,0.006450299,0.000825976,0.000825976,0.130554616,0,-0.005691719,-0.011645593,-0.020699556,-0.020757814,-0.020757814,0.185963366,-0.090029604,-0.097118676,-0.105601478,-0.105705809,-0.105705809,0.600215953,0.009180953,0.003388477,0.002632834,0.000642787,0.000642787,-0.052811702,0.005150528,0.003994889,-0.00157299,0.000694162,0.000694162,-0.000909939,-0.022358225,-0.021819578,-0.021015786,-0.016848074,-0.016848074,-0.077264474
0.015828529,0.011544386,0.006450299,0.000825976,0.000825976,0.130554616,0,-0.005691719,-0.011645593,-0.020699556,-0.020757814,-0.020757814,0.185963366,-0.090029604,-0.097118676,-0.105601478,-0.105705809,-0.105705809,0.600215953,0.009180953,0.003388477,0.002632834,0.000642787,0.000642787,-0.052811702,0.005150528,0.003994889,-0.00157299,0.000694162,0.000694162,-0.000909939,-0.022358225,-0.021819578,-0.021015786,-0.016848074,-0.016848074,-0.077264474
0.015828529,0.011544386,0.006450299,0.000825976,0.000825976,0.130554616,0,-0.005691719,-0.011645593,-0.020699556,-0.020757814,-0.020757814,0.185963366,-0.090029604,-0.097118676,-0.105601478,-0.105705809,-0.105705809,0.600215953,0.009180953,0.003388477,0.002632834,0.000642787,0.000642787,-0.052811702,0.005150528,0.003994889,-0.00157299,0.000694162,0.000694162,-0.000909939,-0.022358225,-0.021819578,-0.021015786,-0.016848074,-0.016848074,-0.077264474
-0.00623858,-0.004485422,-0.008735316,0.003436185,0.003436185,0.220745176,1,-0.024763697,-0.024004465,-0.029710439,-0.020129931,-0.020129931,-0.020882246,-0.098147612,-0.098095728,-0.105862589,-0.096907916,-0.096907916,0.92951041,0.017156688,0.014003305,0.018443375,0.012687292,0.012687292,0.025430842,-0.002959871,0.002349859,0.002093331,0.008298564,0.008298564,0.035837981,-0.022995296,-0.022606304,-0.022676799,-0.023548393,-0.023548393,-0.036519666
0.001987076,0.002562866,0.000560932,-0.001893302,-0.001893302,-0.339654928,1,-0.00876024,-0.019941405,-0.015338479,-0.025725068,-0.025725068,-0.318324307,-0.094741122,-0.096615006,-0.098009883,-0.104139886,-0.104139886,0.538353508,-0.01101221,-0.003021954,-0.002635833,0.00654548,0.00654548,-0.123445296,-0.017916701,-0.013978155,-0.020741495,-0.012214171,-0.012214171,-0.035936605,-0.047858662,-0.038342766,-0.043964129,-0.032327884,-0.032327884,-0.026458386
0.015558821,0.002815246,0.013157511,-0.00063316,-0.00063316,-0.105605584,0,0.009064936,-0.001298545,0.01056562,-0.002725957,-0.002725957,0.094779645,-0.100334323,-0.100229651,-0.102061772,-0.103270027,-0.103270027,1.160833718,0.009223128,0.006779503,0.001607174,-0.003203181,-0.003203181,0.236572648,0.009913606,0.001783281,-0.001448614,-0.006757419,-0.006757419,0.010142504,-0.039503605,-0.038550318,-0.046835319,-0.044899577,-0.044899577,0.073839515
-0.028240242,-0.02091905,-0.026635234,-0.019060839,-0.019060839,0.526793175,0,0.015083127,0.005484804,0.0140394,0.007251061,0.007251061,0.153663144,-0.105335884,-0.100638693,-0.100518707,-0.100667581,-0.100667581,0.879564251,-0.015241858,-0.016310156,0.007418078,0.010982988,0.010982988,-0.274223453,0.007202586,0.007911344,0.010790969,0.010809027,0.010809027,-0.292322932,-0.050069619,-0.04590431,-0.050774908,-0.045091784,-0.045091784,-0.006041802
-0.008184449,-0.001788615,-0.001433172,0.005014042,0.005014042,-0.089450755,0,0.013487609,0.020345308,0.029489517,0.034662916,0.034662916,-0.153525703,-0.082529367,-0.082598911,-0.086593315,-0.08051137,-0.08051137,0.346160836,-0.006779352,-0.00410675,-0.02394209,-0.025946337,-0.025946337,0.361972825,0.005846334,0.011353976,-0.001644547,0.002291772,0.002291772,-0.08700925,-0.030728929,-0.028836172,-0.055598723,-0.055299479,-0.055299479,0.32347998
-0.008184449,-0.001788615,-0.001433172,0.005014042,0.005014042,-0.089450755,0,0.013487609,0.020345308,0.029489517,0.034662916,0.034662916,-0.153525703,-0.082529367,-0.082598911,-0.086593315,-0.08051137,-0.08051137,0.346160836,-0.006779352,-0.00410675,-0.02394209,-0.025946337,-0.025946337,0.361972825,0.005846334,0.011353976,-0.001644547,0.002291772,0.002291772,-0.08700925,-0.030728929,-0.028836172,-0.055598723,-0.055299479,-0.055299479,0.32347998
-0.008184449,-0.001788615,-0.001433172,0.005014042,0.005014042,-0.089450755,0,0.013487609,0.020345308,0.029489517,0.034662916,0.034662916,-0.153525703,-0.082529367,-0.082598911,-0.086593315,-0.08051137,-0.08051137,0.346160836,-0.006779352,-0.00410675,-0.02394209,-0.025946337,-0.025946337,0.361972825,0.005846334,0.011353976,-0.001644547,0.002291772,0.002291772,-0.08700925,-0.030728929,-0.028836172,-0.055598723,-0.055299479,-0.055299479,0.32347998
0.004295443,-0.001135743,-0.003767471,-0.008424744,-0.008424744,0.046576649,1,0.028832753,0.026214501,0.027967325,0.030355239,0.030355239,-0.1002286,-0.073195975,-0.080274084,-0.08361088,-0.083817416,-0.083817416,0.668800452,0.003045784,0.003533988,-0.004592295,-0.000506075,-0.000506075,-0.039954304,0.017433131,-0.001437151,0.009544485,-0.001151657,-0.001151657,-0.249823542,-0.022896291,-0.021066971,-0.028201967,-0.025654091,-0.025654091,-0.083604364
-0.003656232,-0.001104466,-0.002810398,0.001467699,0.001467699,-0.066627075,0,0.011251041,0.009547669,0.009726706,0.017243879,0.017243879,0.417434415,-0.073802236,-0.070417631,-0.073511053,-0.068593217,-0.068593217,0.679623768,0.001038033,0.00174444,0.0063146,0.008246799,0.008246799,-0.017972801,0.005149505,0.007274057,0.015582262,0.014476006,0.014476006,0.055953963,-0.022500254,-0.02472544,-0.022351322,-0.02293302,-0.02293302,-0.045351654
0.01006887,-0.000341105,0.005947328,-0.002293517,-0.002293517,-0.150099863,1,-0.000851666,0.001271242,0.008099664,0.011266236,0.011266236,0.342747059,-0.072198264,-0.069428964,-0.068777772,-0.067033771,-0.067033771,0.496080018,0.001898084,-0.00251454,-0.004764022,-0.007914727,-0.007914727,-0.045622619,-0.003924232,-0.004128457,-0.000189578,-0.006215165,-0.006215165,-0.0848614,-0.015683593,-0.019541239,-0.021542479,-0.026553591,-0.026553591,0.012578388
0.020005518,0.021633807,0.026883306,0.02166839,0.02166839,0.060522404,0,-0.00017879,0.001474338,-0.00017879,0.006549206,0.006549206,0.293555288,-0.088322079,-0.076552023,-0.078004683,-0.071998869,-0.071998869,0.714706825,0.017013757,0.012914615,0.017013757,0.012105865,0.012105865,-0.081548819,0.005962972,-0.002626984,0.0065677,-0.004914821,-0.004914821,-0.217586335,-0.022246697,-0.016693732,-0.019060064,-0.017574237,-0.017574237,0.106154137
0.021615743,0.009626536,0.016640201,0.009364795,0.009364795,-0.057499947,1,-0.018968553,-0.008734918,-0.016493824,-0.010109178,-0.010109178,0.210097018,-0.11466068,-0.106731606,-0.118427995,-0.105669065,-0.105669065,1.388039831,0.006513962,0.012938128,0.013884212,0.014426125,0.014426125,-0.133692422,0.002130407,0.000504798,0.013812468,0.001629676,0.001629676,-0.221205543,-0.040046916,-0.033533447,-0.034781343,-0.034018741,-0.034018741,0.437078149
0.021615743,0.009626536,0.016640201,0.009364795,0.009364795,-0.057499947,1,-0.018968553,-0.008734918,-0.016493824,-0.010109178,-0.010109178,0.210097018,-0.11466068,-0.106731606,-0.118427995,-0.105669065,-0.105669065,1.388039831,0.006513962,0.012938128,0.013884212,0.014426125,0.014426125,-0.133692422,0.002130407,0.000504798,0.013812468,0.001629676,0.001629676,-0.221205543,-0.040046916,-0.033533447,-0.034781343,-0.034018741,-0.034018741,0.437078149
0.021615743,0.009626536,0.016640201,0.009364795,0.009364795,-0.057499947,1,-0.018968553,-0.008734918,-0.016493824,-0.010109178,-0.010109178,0.210097018,-0.11466068,-0.106731606,-0.118427995,-0.105669065,-0.105669065,1.388039831,0.006513962,0.012938128,0.013884212,0.014426125,0.014426125,-0.133692422,0.002130407,0.000504798,0.013812468,0.001629676,0.001629676,-0.221205543,-0.040046916,-0.033533447,-0.034781343,-0.034018741,-0.034018741,0.437078149
-0.029767664,-0.00644878,-0.011804845,0.00763495,0.00763495,0.120250037,1,-0.020676844,-0.018819418,-0.019585505,-0.018508425,-0.018508425,-0.220215003,-0.136585715,-0.119134443,-0.134712471,-0.114610884,-0.114610884,1.311234093,-0.016567888,-0.012950255,-0.004975942,0.002464268,0.002464268,-0.063658688,-0.005235596,-0.009613778,-0.007694654,-0.011857269,-0.011857269,-0.027981051,-0.044283607,-0.046454471,-0.051192747,-0.049475592,-0.049475592,1.056301306
0.00683256,0.00395326,-0.002909642,0.000829804,0.000829804,-0.03211926,1,-0.029054283,-0.029605723,-0.034096804,-0.032466468,-0.032466468,-0.096768999,-0.106694261,-0.109854706,-0.12269086,-0.1231275,-0.1231275,0.483404844,0.004662005,-0.016702337,-0.013002956,-0.029292753,-0.029292753,0.119091239,-0.001352682,-0.001352682,0.006208019,-0.00145528,-0.00145528,-0.044575108,-0.023783507,-0.026590809,-0.039338017,-0.044537325,-0.044537325,0.344791134
-0.012866951,-0.017358377,-0.021444977,-0.021042625,-0.021042625,0.648700726,1,-0.052463169,-0.05275767,-0.059475719,-0.06082339,-0.06082339,-0.146064056,-0.116503438,-0.115416369,-0.121578259,-0.124474112,-0.124474112,-0.062235057,-0.009064142,0.012288563,0.001360935,0.015131688,0.015131688,0.351367464,-0.021461304,-0.000743487,-0.012717453,-0.001954258,-0.001954258,-0.005435316,-0.030520845,-0.011625483,-0.025462168,-0.012822462,-0.012822462,0.096869868
-0.015580528,-0.009293565,-0.004417239,-0.004417239,-0.004417239,-0.115808296,0,-0.062095474,-0.060704987,-0.060778898,-0.063157423,-0.063157423,-0.308705838,-0.096502251,-0.089525935,-0.091221586,-0.095222461,-0.095222461,-0.192571945,-0.007998588,-0.009595477,-0.009313315,-0.012317322,-0.012317322,-0.148929757,-0.024577897,-0.035177316,-0.024476896,-0.023991423,-0.023991423,-0.4012074,-0.008820458,-0.012364181,-0.019088153,-0.020076437,-0.020076437,-0.473936945
0.010749101,-0.000138335,-0.002313451,-0.006947297,-0.006947297,-0.181236102,0,-0.059158027,-0.058194619,-0.063611809,-0.066184238,-0.066184238,0.054800214,-0.073150071,-0.08062635,-0.083006712,-0.093710205,-0.093710205,-0.191845395,0.011843081,-0.001010634,0.001962339,-0.006616607,-0.006616607,-0.184038457,-0.02841635,-0.027059689,-0.019583708,-0.020712118,-0.020712118,-0.275291288,0.00371622,0.002201874,-0.006311367,-0.002143655,-0.002143655,0.072918935
0.010749101,-0.000138335,-0.002313451,-0.006947297,-0.006947297,-0.181236102,0,-0.059158027,-0.058194619,-0.063611809,-0.066184238,-0.066184238,0.054800214,-0.073150071,-0.08062635,-0.083006712,-0.093710205,-0.093710205,-0.191845395,0.011843081,-0.001010634,0.001962339,-0.006616607,-0.006616607,-0.184038457,-0.02841635,-0.027059689,-0.019583708,-0.020712118,-0.020712118,-0.275291288,0.00371622,0.002201874,-0.006311367,-0.002143655,-0.002143655,0.072918935
0.010749101,-0.000138335,-0.002313451,-0.006947297,-0.006947297,-0.181236102,0,-0.059158027,-0.058194619,-0.063611809,-0.066184238,-0.066184238,0.054800214,-0.073150071,-0.08062635,-0.083006712,-0.093710205,-0.093710205,-0.191845395,0.011843081,-0.001010634,0.001962339,-0.006616607,-0.006616607,-0.184038457,-0.02841635,-0.027059689,-0.019583708,-0.020712118,-0.020712118,-0.275291288,0.00371622,0.002201874,-0.006311367,-0.002143655,-0.002143655,0.072918935
